web-scraper-order,web-scraper-start-url,category-link-0,category-link-0-href,category-link-1,category-link-1-href,pagination-selector,data3,data9,data10,data12,data13,data14,data15,name
1756098306-933,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=7,"₹7,600",5 Reviews,16% off,"₹11,999","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,72 Ratings,"Tecno Spark Go 5G (Turquoise Green, 128 GB)"
1756098306-934,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=7,"₹13,600",86 Reviews,23% off,"₹22,999","₹17,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,"1,181 Ratings","Samsung Galaxy F36 5G (Violet, 128 GB)"
1756098306-935,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=7,,,,,,,,
1756098306-936,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=7,,,,,,,,
1756098308-937,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹31,000","1,131 Reviews",33% off,"₹59,999","₹39,999",8 GB RAM | 128 GB ROM,"14,801 Ratings","Samsung Galaxy S24 FE 5G (Graphite, 128 GB)"
1756098308-938,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹10,000",389 Reviews,25% off,"₹17,499","₹12,999",6 GB RAM | 128 GB ROM,"6,423 Ratings","Samsung Galaxy F16 5G (Bling Black, 128 GB)"
1756098308-939,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,,"2,387 Reviews",50% off,"₹1,599",₹798,NA ROM,"29,196 Ratings",Samsung Guru FM Plus
1756098308-940,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹6,550",35 Reviews,20% off,"₹10,999","₹8,699",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,"1,027 Ratings","realme C71 (Obsidian Black, 128 GB)"
1756098308-941,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹10,000",389 Reviews,25% off,"₹17,499","₹12,999",6 GB RAM | 128 GB ROM,"6,423 Ratings","Samsung Galaxy F16 5G (Glam Green, 128 GB)"
1756098308-942,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,,830 Reviews,41% off,"₹1,499",₹879,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,"14,723 Ratings",Kechaoda A27
1756098308-943,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹11,600",84 Reviews,25% off,"₹19,999","₹14,999",6 GB RAM | 128 GB ROM,"1,878 Ratings","REDMI Note 14 SE 5G (Mystique White, 128 GB)"
1756098308-944,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹17,200","1,621 Reviews",35% off,"₹33,999","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"25,124 Ratings","Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)"
1756098308-945,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹15,400","2,851 Reviews",33% off,"₹29,999","₹19,999",8 GB RAM | 256 GB ROM,"29,534 Ratings","Motorola Edge 50 Neo (PANTONE Poinciana, 256 GB)"
1756098308-946,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹9,450",7 Reviews,23% off,"₹14,999","₹11,417",6 GB RAM | 128 GB ROM,385 Ratings,"realme Narzo 80 Lite 5G (Crystal Purple, 128 GB)"
1756098308-947,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹13,600",86 Reviews,23% off,"₹22,999","₹17,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,"1,181 Ratings","Samsung Galaxy F36 5G (Red, 128 GB)"
1756098308-948,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹37,200",415 Reviews,37% off,"₹74,999","₹46,999",8 GB RAM | 128 GB ROM,"7,603 Ratings","Samsung Galaxy S24 5G (Amber Yellow, 128 GB)"
1756098308-949,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹9,500",7 Reviews,23% off,"₹14,999","₹11,450",6 GB RAM | 128 GB ROM,385 Ratings,"realme Narzo 80 Lite 5G (Onyx Black, 128 GB)"
1756098308-950,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,,464 Reviews,57% off,"₹1,499",₹643,4 MB RAM | 10 MB ROM,"6,661 Ratings",Samsung Guru 1200
1756098308-951,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹8,800",202 Reviews,28% off,"₹15,999","₹11,499",4 GB RAM | 128 GB ROM,"3,244 Ratings","Samsung Galaxy F16 5G (Glam Green, 128 GB)"
1756098308-952,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹23,050","2,632 Reviews",10% off,"₹29,999","₹26,999",8 GB RAM | 256 GB ROM,"32,099 Ratings","Nothing Phone (3a) (White, 256 GB)"
1756098308-953,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹11,000",157 Reviews,23% off,"₹18,999","₹14,499",8 GB RAM | 128 GB ROM,"2,437 Ratings","Samsung Galaxy F16 5G (Vibing Blue, 128 GB)"
1756098308-954,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹7,150","1,266 Reviews",32% off,"₹13,999","₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 1500 GB,"19,312 Ratings","Samsung Galaxy F06 5G (Lit Violet, 128 GB)"
1756098308-955,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹50,850",402 Reviews,39% off,"₹1,34,999","₹81,449",12 GB RAM | 256 GB ROM,"4,812 Ratings","Samsung Galaxy S24 Ultra 5G (Titanium Gray, 256 GB)"
1756098308-956,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,,830 Reviews,41% off,"₹1,499",₹874,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,"14,723 Ratings",Kechaoda A27
1756098308-957,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹17,200","1,621 Reviews",35% off,"₹33,999","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"25,124 Ratings","Samsung Galaxy A35 5G (Awesome Navy, 128 GB)"
1756098308-958,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=6,"₹7,600",5 Reviews,16% off,"₹11,999","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,72 Ratings,"Tecno Spark Go 5G (Turquoise Green, 128 GB)"
